tier	file	line	kind	name	attrs	boneyard_refs	orphan_module
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	631	theorem	chronicleEff_someFuture	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	635	theorem	chronicleEff_somePast	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	641	theorem	chronicleEff_kPlus	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	646	theorem	chronicleEff_kMinus	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/CompletenessDedekind.lean	230	theorem	realFlowPoint_val	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Quasimodel/Construction.lean	479	theorem	HintikkaRawChain.singleton_last	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Quasimodel/Construction.lean	522	theorem	HintikkaRawChain.cons_head	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Bundle/TemporalContent.lean	135	theorem	mem_u_content_iff	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Bundle/TemporalContent.lean	139	theorem	mem_s_content_iff	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	102	theorem	atomize_top	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	103	theorem	atomize_neg	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	105	theorem	atomize_and	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	107	theorem	atomize_or	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	109	theorem	atomize_diamond	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	111	theorem	atomize_someFuture	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	113	theorem	atomize_somePast	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	115	theorem	atomize_allFuture	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	117	theorem	atomize_allPast	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	119	theorem	atomize_kPlus	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/Plus/Atomization.lean	121	theorem	atomize_kMinus	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/SpCountermodel.lean	266	theorem	twoFibre_lt	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Conservativity/SpCountermodel.lean	269	theorem	twoFibre_atom	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/GoodCycle.lean	279	theorem	untlEvent_untl	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/GoodCycle.lean	280	theorem	snceEvent_snce	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Orbit.lean	240	theorem	fwdTail_length	@[simp]	0	orphan
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Realized.lean	140	theorem	stateOf_default	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Realized.lean	143	theorem	typeOf_default	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Realized.lean	163	theorem	datum_state	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Successor.lean	99	theorem	iterSucc_zero	@[simp]	0	orphan
T2_simp	FormalSystem/Metalogic/Decidability/BiLasso/Successor.lean	111	theorem	iterPred_zero	@[simp]	0	orphan
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/Kalmar.lean	84	theorem	litCtx_nil	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	78	theorem	eval_var	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	80	theorem	eval_fls	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	91	theorem	vars_var	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	93	theorem	vars_fls	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	207	theorem	denote_fls	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Propositional/PropForm.lean	209	theorem	denote_imp	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/SignedFormula.lean	125	theorem	flip_pos	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/SignedFormula.lean	128	theorem	flip_neg	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Tableau.lean	1555	theorem	RuleResult.branching_ne_notApplicable	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Tableau.lean	1562	theorem	RuleResult.linear_ne_notApplicable	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Tableau.lean	1569	theorem	RuleResult.persistent_ne_notApplicable	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/Fuel.lean	1220	theorem	witnessSig_formula	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/Fuel.lean	1222	theorem	witnessSig_label	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/SubformulaProperty.lean	144	theorem	RuleResult.emitted_persistent	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/SubformulaProperty.lean	147	theorem	RuleResult.emitted_branching	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/SubformulaProperty.lean	150	theorem	RuleResult.emitted_branchingOrdered	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Decidability/Verified/Termination/SubformulaProperty.lean	153	theorem	RuleResult.emitted_notApplicable	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Deterministic/Collapse.lean	121	theorem	substPlus_substVar	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Deterministic/System.lean	94	theorem	DetAxiom.minFrameClass_ofPlus	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Deterministic/System.lean	97	theorem	DetAxiom.minFrameClass_determined	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Independence/ClockFrame.lean	196	theorem	clockFrame_worldState	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Independence/ClockFrame.lean	221	theorem	clockHistory_state	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Independence/StarDiscrimination.lean	96	theorem	driftLinear_state	@[simp]	0	
T2_simp	FormalSystem/Metalogic/Independence/StateSetTruth.lean	96	theorem	mem_satSet_bot	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/ColourOrders.lean	62	theorem	colourStructure_interp	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/DenseModelSurgery/Dual.lean	122	theorem	dual_carrier	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/DenseModelSurgery/TruthTransfer.lean	186	theorem	restrictStructure_lt	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/GroupModel/BlockDecomposition.lean	270	theorem	blockLt_blockMk	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/GroupModel/BlockDecomposition.lean	327	theorem	zPoint_natCast	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/GroupModel/BlockDecomposition.lean	331	theorem	zPoint_zero	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	121	theorem	conjSatFin_nil	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	128	theorem	conjSatFin_cons	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Kamp/Prop43Translate.lean	228	theorem	insertPerm_zero	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Kamp/VeeExistsForall.lean	64	theorem	veeSat_singleton	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/MonadicFO.lean	516	theorem	eval_true	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/MonadicFO.lean	523	theorem	eval_false	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/RealModel/DoetsTheorem.lean	757	theorem	classLt_cls	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	61	theorem	int_truth_all_past	@[simp]	10	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	71	theorem	int_truth_all_future	@[simp]	5	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	81	theorem	int_truth_some_past	@[simp]	2	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	90	theorem	int_truth_some_future	@[simp]	2	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	110	theorem	formula_atoms_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	115	theorem	formula_atoms_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	181	theorem	is_U_free_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	186	theorem	is_U_free_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	191	theorem	is_S_free_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	196	theorem	is_S_free_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	222	theorem	is_syntactically_separated_all_past	@[simp]	4	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	227	theorem	is_syntactically_separated_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	255	theorem	is_future_only_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	260	theorem	is_future_only_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	276	theorem	is_past_only_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	281	theorem	is_past_only_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	302	theorem	is_properly_separated_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	307	theorem	is_properly_separated_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	358	theorem	junction_depth_all_past	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	363	theorem	junction_depth_all_future	@[simp]	0	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	473	theorem	no_S_nested_in_U_all_past	@[simp]	1	
T2_simp	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	478	theorem	no_S_nested_in_U_all_future	@[simp]	0	
T2_simp	FormalSystem/Semantics/Extension/Extension.lean	200	theorem	point_states	@[simp]	0	
T2_simp	FormalSystem/Semantics/PartialHistory.lean	307	theorem	timeShift_domain	@[simp]	0	
T2_simp	FormalSystem/Semantics/PartialHistory.lean	361	theorem	ofTotal_domain	@[simp]	0	
T2_simp	FormalSystem/Semantics/StarLanguage/StarStateLocal.lean	139	theorem	stateLocal_timeStore_iff	@[simp]	0	
T2_simp	FormalSystem/Semantics/TaskFrame.lean	400	theorem	mem_cone	@[simp]	0	
T2_simp	FormalSystem/Semantics/TaskFrame.lean	905	theorem	reflect_posRel	@[simp]	0	
T2_simp	FormalSystem/Syntax/BigConj.lean	45	theorem	bigconj_nil	@[simp]	0	
T2_simp	FormalSystem/Syntax/BigConj.lean	47	theorem	bigconj_singleton	@[simp]	0	
T2_simp	FormalSystem/Syntax/BigConj.lean	49	theorem	bigconj_cons_cons	@[simp]	0	
T2_simp	FormalSystem/Syntax/BigConj.lean	52	theorem	neg_bigconj_def	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	730	theorem	needsPositiveHypotheses_atom	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	733	theorem	needsPositiveHypotheses_bot	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	736	theorem	needsPositiveHypotheses_box	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	739	theorem	needsPositiveHypotheses_untl	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	742	theorem	needsPositiveHypotheses_snce	@[simp]	0	
T2_simp	FormalSystem/Syntax/Formula.lean	745	theorem	needsPositiveHypotheses_imp	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	161	theorem	swapMinus_top	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	163	theorem	swapMinus_neg	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	165	theorem	swapMinus_and	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	168	theorem	swapMinus_or	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	171	theorem	swapMinus_iff	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	174	theorem	swapMinus_diamond	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	178	theorem	swapMinus_somePast	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Formula.lean	182	theorem	swapMinus_someFuture	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	83	theorem	tr_atom	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	84	theorem	tr_bot	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	90	theorem	tr_top	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	91	theorem	tr_neg	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	92	theorem	tr_and	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	93	theorem	tr_or	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	94	theorem	tr_diamond	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	98	theorem	tr_always	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	249	theorem	trCtx_nil	@[simp]	0	
T2_simp	FormalSystem/Syntax/MinusLanguage/Translation.lean	251	theorem	trCtx_cons	@[simp]	0	
T2_simp	FormalSystem/Syntax/PlusLanguage/Formula.lean	428	theorem	ofCtx_nil	@[simp]	0	
T2_simp	FormalSystem/Syntax/PlusLanguage/Formula.lean	430	theorem	ofCtx_cons	@[simp]	0	
T2_simp	FormalSystem/Syntax/StarLanguage/Formula.lean	394	theorem	ofStarCtx_nil	@[simp]	0	
T2_simp	FormalSystem/Syntax/StarLanguage/Formula.lean	396	theorem	ofStarCtx_cons	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	58	theorem	f_nesting_depth_atom	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	62	theorem	f_nesting_depth_bot	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	66	theorem	f_nesting_depth_box	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	70	theorem	f_nesting_depth_all_past	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	75	theorem	f_nesting_depth_all_future	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	142	theorem	p_nesting_depth_atom	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	146	theorem	p_nesting_depth_bot	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	150	theorem	p_nesting_depth_box	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	154	theorem	p_nesting_depth_all_future	@[simp]	0	
T2_simp	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	160	theorem	p_nesting_depth_all_past	@[simp]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	146	theorem	release_unfold	@[formula_unfold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	150	theorem	weak_until_unfold	@[formula_unfold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	154	theorem	trigger_unfold	@[formula_unfold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	158	theorem	weak_since_unfold	@[formula_unfold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	526	theorem	top_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	533	theorem	diamond_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	537	theorem	some_future_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	541	theorem	some_past_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	545	theorem	next_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	549	theorem	prev_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	553	theorem	all_future_fold	@[formula_fold]	0	
T3_custom_simp	FormalSystem/Automation/Normalization.lean	557	theorem	all_past_fold	@[formula_fold]	0	
T4_corpus_external	FormalSystem/Examples/TemporalStructures.lean	440	theorem	int_nullity_example		0	
T4_corpus_external	FormalSystem/Examples/TemporalStructures.lean	446	theorem	generic_nullity_example		0	
T4_corpus_external	FormalSystem/Examples/TemporalStructures.lean	453	theorem	int_compositionality_example		0	
T4_corpus_external	FormalSystem/Examples/TemporalStructures.lean	468	theorem	generic_compositionality		0	
T4_corpus_external	FormalSystem/Metalogic/Conservativity/Fragment.lean	121	theorem	tmFrag_complete_dense		0	
T4_corpus_external	FormalSystem/Metalogic/Conservativity/Fragment.lean	126	theorem	tmFrag_complete_ztime		0	
T4_corpus_external	FormalSystem/Metalogic/Conservativity/Fragment.lean	131	theorem	tmFrag_complete_rtime		0	
T4_corpus_external	FormalSystem/Metalogic/Decidability/DecisionProcedure.lean	138	def	getProof		0	
T4_corpus_external	FormalSystem/Metalogic/SetConsequence.lean	325	theorem	modelExistence_iff_finitelySatisfiable		0	
T4_corpus_external	FormalSystem/Metalogic/SetConsequence.lean	335	theorem	satisfiableSet_iff_finitelySatisfiable		0	
T4_corpus_external	FormalSystem/Metalogic/SetConsequence.lean	349	theorem	setConsequence_iff_not_satisfiable		0	
T4_corpus_external	FormalSystem/Metalogic/StrongCompleteness.lean	319	theorem	soundness_setConsequence		0	
